,FIG4|9896,HERPUD2|64224,HNRNPD|3184,UBE2R2|54926,TYK2|7297,EXOSC10|5394,ZNF143|7702,ZMYND11|10771,HNRNPA2B1|3181,CCDC55|84081,RAB2B|84932,PEX11B|8799,NAIF1|203245,DCP1B|196513,KAT5|10524,SAR1A|56681,LUZP6|767558,SMAD4|4089,ABCF1|23,ZNF777|27153,HNRNPL|3191,COBRA1|25920,DAZAP2|9802,MEN1|4221,SNIP1|79753,SPPL3|121665,HNRNPK|3190,SAFB2|9667,RUNDC1|146923,BANP|54971,THAP6|152815,EIF4ENIF1|56478,SP2|6668,EIF3J|8669,TBP|6908,ANAPC2|29882,UVRAG|7405,ZNF566|84924,CELF1|10658,ECD|11319,CUL1|8454,MED17|9440,CEPT1|10390,IFT57|55081,GLT8D1|55830,QRICH1|54870,C9orf78|51759,UBAC2|337867,LIN7C|55327,FUBP3|8939,FAM160A2|84067,ZXDC|79364,C2orf3|6936,DDX1|1653,RER1|11079,SAFB|6294,FLII|2314,ZER1|10444,FAM149B1|317662,JOSD1|9929,GPN3|51184,DBR1|51163,ARHGEF9|23229,C17orf39|79018,ARHGAP17|55114,ADCK1|57143,MPPE1|65258,MAP3K7|6885,CETN3|1070,WSB2|55884,SURF6|6838,VPS29|51699,PITPNB|23760,HNRNPH3|3189,BBS2|583,COX15|1355,ACAD9|28976,EIF3L|51386,PRPSAP2|5636,MFAP1|4236,POT1|25913,FNTB|2342,MEGF8|1954,SNRNP48|154007,HECTD3|79654,SRPR|6734,ARHGEF5|7984,SLC24A1|9187,CTCF|10664,CSDE1|7812,MYNN|55892,SLAIN2|57606,MATR3|9782,NSMCE4A|54780,SNAPIN|23557,OS9|10956,VPS52|6293,GOSR1|9527,RARS2|57038,CNOT2|4848
130,0.697140415026178,0.678829698120122,0.564104148658792,0.663554866874609,0.619152136607343,0.521080447098369,0.711841198634587,0.52101241209658,0.421561333767465,0.295770806411816,0.607206808549895,0.599816586227799,0.76796937749619,0.776319363516452,0.738848002330579,0.508109135719441,0.548932017345341,0.351679445243209,0.766725254866254,0.657043789039691,0.623586565162231,0.534631356572507,0.816589516572028,0.50625212265867,0.705915443672455,0.645094508816509,0.634925702665439,0.511020569960896,0.543318272027273,0.578026084253244,0.367145359574072,0.517877512239807,0.676299879539,0.414299044316464,0.541191710735338,0.438560862990629,0.699815578830981,0.51156210769272,0.576605576179439,0.484449162644772,0.510443104696241,0.495525056569981,0.643396026258759,0.342205402850078,0.424764430957871,0.667856130776906,0.490858515615017,0.391310266360268,0.651804374347571,0.572439436031161,0.456465077424973,0.449502784538562,0.312786039370992,0.457174420894956,0.485242605658358,0.547137514919033,0.585916540825738,0.542146763491988,0.488696480957685,0.697602229695156,0.611964465168593,0.518555327919255,0.451130055339006,0.530573071889451,0.719788082512258,0.544467740020258,0.293012255401621,0.561290260137708,0.280825522839418,0.721998914080523,0.428884955412079,0.513284859471578,0.524671288727948,0.507815250403487,0.391653958586835,0.451190797056609,0.434071871995755,0.66272494070103,0.311284390646416,0.439651167651552,0.569778092298694,0.534395258198864,0.577555824787014,0.378008931135546,0.582570888365259,0.624027123400003,0.60943652182492,0.464035193577887,0.599441831083357,0.630968773787,0.432208308695529,0.632893934818758,0.450512533061939,0.383202843224686,0.594209501189185,0.625804621805627,0.492925277760814,0.468828033014789,0.458414158510601,0.682277762671781
131,0.574680180866817,0.692732526485385,0.912562519675469,0.783858898132605,0.395923393678829,0.553970782785695,0.591825375563799,0.754992192455396,0.646895461226334,0.975975019172627,0.836716112496377,0.612657019230705,0.513033986984126,0.379321992270715,0.850303003533817,0.571200785847282,0.507776010323279,0.582496841422511,0.670730791648472,0.560573682489992,0.846915871208899,0.418580969579193,0.597346140211046,0.338278693349856,0.854412618516706,0.480480707511332,0.841665690294483,0.506572907136198,0.742468665476798,0.294885849051693,0.437039934329981,0.60210854666821,0.649808833262288,0.788183675330348,0.712575544096423,0.360107237226577,0.643099078517192,0.51836327913616,0.483854689506105,0.477889820690707,0.692202412459717,0.54942894384428,0.392692629928717,0.750905994462201,0.589580732140575,0.574848658656601,0.792588408843213,0.62650821654867,0.893535412785862,0.560073115389888,0.533100124163423,0.408860265137343,0.509384591318687,0.631761353845134,0.464662282988751,0.546610115119754,0.439641415752432,0.380592712959884,0.529169703944184,0.822430823379146,0.493758094650735,0.544851570099088,0.472421626181031,0.374406448693817,0.65315612280316,0.336939929745715,0.518114893072685,0.523860389390046,0.537543950593782,0.581009127046031,0.400101894527288,0.587415670033848,0.812525686694663,0.610252183661497,0.537025070643723,0.39789291207013,0.386252927874528,0.467877039721746,0.581894755548208,0.593043980292292,0.493231939671585,0.536142090116823,0.384837782411628,0.431191876650434,0.393896093220381,0.708104185006191,0.630923860429253,0.311604027165642,0.606363499004185,0.492815309748217,0.484047091360649,0.710062607220401,0.614576280992026,0.496773669993949,0.76395468404814,0.410080361319456,0.525030220377995,0.712162481097693,0.499090352870459,0.495255045461716
132,0.695625078868378,0.477632750729582,0.857428743733992,0.55754428324958,0.448076594857064,0.629884731574391,0.998239400635185,0.979783647447623,0.682061227538521,0.908718945688369,0.945184918419493,0.961601008238561,0.499269800512016,0.661040680101053,0.778013054654062,0.672232663046999,0.476124394022947,0.859414372405696,0.530355102780197,0.488094526692259,0.793876141848753,0.486050004703343,0.93896109309685,0.550087429253432,0.856730963727608,0.536569322720807,0.965733383943688,0.542524949464843,0.802239380694371,0.434283760137758,0.738547745292639,0.924016317538306,0.769634254186972,0.69727306930309,0.782556406900871,0.408771518790591,0.543586690852585,0.929675512167134,0.533292471157915,0.594020066212673,0.507185186965306,0.851276991587096,0.427366152033812,0.91055522963768,0.900924592995901,0.745671553874404,0.709200635802061,0.54482263340239,0.776087376004042,0.711881917353358,0.503589081480042,0.563163152840148,0.587924247077091,0.752382047031712,0.492973344396449,0.649990719466858,0.558942528388706,0.501957094609616,0.667011444570043,0.528049164399374,0.551034709309244,0.73810873998086,0.393210965648435,0.891080415698958,0.386011062964663,0.166736861902424,0.54073236949067,0.553776586432812,0.983825848051055,0.471210283253852,0.513111304226655,0.460989015351174,0.715925855799099,0.926212665029254,0.558901697442997,0.422650381267601,0.38070035781527,0.535710619974776,0.998527610967334,1,0.525423432677835,0.546472646196627,0.247920865940418,0.631882884016447,0.358158270413139,0.546490863319764,0.315168321286053,0.675158316151532,0.675636721963973,0.588759523168358,0.582438900744125,0.873625105553406,0.764045336343681,0.57707856420688,0.792235000794095,0.38361867327778,0.808435999509088,0.688520698714221,0.579714207192432,0.628458656593304
133,0.5598676544429,0.718471017880234,0.608605428941671,0.621236183008481,0.540720297239215,0.58503495770111,0.945271367017901,0.872007081945597,0.582003250962145,0.691345567369587,0.717144584371707,0.554345626573826,0.32708418419091,0.40607904839122,0.66419865975928,0.511262730954651,0.739211943625698,0.809195034178067,0.657085877264617,0.729351398747942,0.68061363840146,0.560771710602416,0.622293386698875,0.500658253053885,0.796663273510929,0.511426431644159,0.75193862943096,0.56484848274066,0.694800988155456,0.622969695041336,0.721464781046222,0.740069085126679,0.868627740952698,0.581843038709007,0.586648782644535,0.457425180931737,0.669986737711324,0.56830222654922,0.745989023260144,0.55905912560364,0.634559144371509,0.787974639086854,0.397330643413605,0.486900521184435,0.655544696947073,0.739402566679509,0.495373282668077,0.546454037042996,0.692303382803093,0.658545092608117,0.64887188790367,0.865197291889804,0.627332078910443,0.520679326242943,0.413722033324814,0.521045706160093,0.698315701759224,0.45260260569706,0.688783248536889,0.676028216953217,0.435103712813014,0.504239988016741,0.468437914910436,0.534626504873586,0.445988905677051,0.221108974768634,0.573610385214536,0.633262119811217,0.376631222483276,0.499433379602404,0.575221341854738,0.326041912199964,0.654353607448124,0.690427200722705,0.613275273148036,0.451967711004472,0.363374460024129,0.515245419963172,0.700537170935504,0.663444139261955,0.810141426389903,0.590011448681059,0.358286317372917,0.714080560520981,0.412465868546938,0.55504239651136,0.937537568616772,0.586132740592753,0.786576465220225,0.585372372416246,0.565273863805451,0.818607889480354,0.636796659325446,0.521482935184621,0.542567023454668,0.396425640478904,0.608319464061737,0.85689395635869,0.487246608350837,0.532726623745693
134,0.545790579672866,0.54905631697942,0.627600846246957,0.502310782299673,0.459339618179869,0.40164961077339,0.783204682126567,0.909617688457055,0.509918238241293,0.467158574911381,0.445244638687589,0.631297740493243,0.566543149236613,0.417501877365772,0.764121763294806,0.622015277112424,0.406438699546454,0.791198554290948,0.677716176602355,0.637013575012164,0.638805200363398,0.520543852288621,0.810876944228422,0.47360884376196,0.635625424825743,0.436819305639872,0.801974857729288,0.630839669290374,0.618181446807512,0.651375784339878,0.504365756708056,0.407338222128993,1,0.547601919407163,0.462780537496109,0.515275014868604,0.573871922271029,0.50590853136185,0.792768420926424,0.551733756500118,0.469096779579418,0.439010340358389,0.529166981041752,0.379795162464782,0.432519302560947,0.6686481112377,0.647262773453658,0.281359508121899,0.858969254104967,0.614813959287599,0.561568901296381,0.746499136765818,0.930332490342147,0.730430849058599,0.493150059530131,0.59844007513589,0.295147565080516,0.710564112796697,0.51593292315819,0.552622881840937,0.554438326946257,0.426609827849088,0.66574485481535,0.665225531206545,0.474695925624187,0.584772003522556,0.660641878034738,0.412356049382841,0.5295611194822,0.373372085412129,0.552626275351766,0.339504462004944,0.388817660607724,0.705124396369942,0.479825068745328,0.556782198551326,0.467279484774536,0.675850834299998,0.354934932022521,0.515286859382965,0.415240365417642,0.444939843589883,0.621343357033037,0.620898288106233,0.477674615829731,0.550694602220295,0.470203501200089,0.486088206084916,0.705812744186323,0.730877220688096,0.645122000871674,0.661483890356517,0.739669439230236,0.34675259237672,0.45635209937658,0.392738150790237,0.65165289913153,0.635037256767432,0.35525829336064,0.491256827463265
135,0.641676670043572,0.610731571758112,0.45669411418885,0.318269929932648,0.708297624095145,0.66419773755706,0.654021928510247,0.486463269406752,0.463092801118964,0.437696834305691,0.498201303675383,0.482718281636738,0.544322923361962,0.54682533022212,0.713807366312822,0.555675644284722,0.450704374951289,0.724739027053703,0.670198244205556,0.712718021210178,0.673160899222998,0.47033316529558,0.416950062242855,0.586151704955529,0.648918210253842,0.695695522477292,0.69460084866351,0.375805372304171,0.42954549795147,0.830884595968457,0.49999559363557,0.353152640931055,0.516390164368482,0.430769067899186,0.525160443212039,0.453673854278314,0.569533324505918,0.567510593012256,0.902197861723111,0.470235397573978,0.577650059949046,0.506118971118114,0.550132461923875,0.236181391868665,0.263345804189477,0.626297725842982,0.36981742461848,0.430009648906894,0.543533084450831,0.490205221615179,0.621570439765406,0.659991694242657,0.471566642877215,0.760245589776913,0.499693840957463,0.634860958579449,0.527096126096082,0.441610024410854,0.343541128037816,0.298183251633022,0.446713762146739,0.557545064536362,0.374677282420954,0.605205584301574,0.863668581249924,0.532682139549466,0.300686225839585,0.484759571748269,0.312621299151345,0.583150713296363,0.466228816686012,0.438107768103142,0.348122263183854,0.480761276643053,0.24432418547483,0.277618364205228,0.434409324792219,0.40797576305272,0.33879504590572,0.494854686071437,0.346936267292717,0.47893438894689,0.737250502459697,0.333469360686738,0.702597491190676,0.657135688015663,0.380955260519231,0.63623026977782,0.669273221647308,0.564563384556194,0.569748901610775,0.555008547826056,0.472208727512532,0.587413197032891,0.518355294168413,0.500788045004566,0.628158123261866,0.506957163805968,0.571874244816104,0.463217619740802
136,0.677792218465253,0.705167431956385,0.497065081263246,0.710729747708238,0.553610007860318,0.555094156936979,0.458053977617909,0.587394623878708,0.448759841594774,0.565086057946503,0.514879275655078,0.479563053777878,0.55741994635188,0.679810280076484,0.594016584705097,0.719391833131826,0.530778702097819,0.55438729589592,0.529340488035203,0.606152943549945,0.568954660403935,0.454934912414777,0.546975227401813,0.611916132421534,0.513137170635788,0.617436045802325,0.711598817228323,0.668394932328979,0.503238101414367,0.925587503592864,0.781302814395269,0.237790295632952,0.359905230288835,0.653282188433539,0.563415452747521,0.358710689966666,0.451968601237913,0.351278197739713,0.427902644433408,0.614068084732913,0.749117959766561,0.510863092759723,0.700878111552507,0.370613059159666,0.589013436412512,0.513079459510614,0.73597018337941,0.471264071227156,0.563746993455621,0.483986929559739,0.314524314332514,0.498439085401928,0.632729476802321,0.605597466367108,0.503859301805816,0.658744001229754,0.738374896978034,0.420300169340666,0.583685051600436,0.369361515872884,0.543670071566579,0.481056545864718,0.241327993626723,0.539719195172086,0.674660954198805,0.36901717939079,0.488415004538835,0.440660812940477,0.745988361164063,0.479872790854602,0.438590254061972,0.500326252256724,0.428496409622754,0.79634895007997,0.648461301345853,0.903019142926538,0.338028208647693,0.265725258280385,0.670414212553729,0.492329514319816,0.901447955996633,0.487964139574006,0.485056142042914,0.543690167614534,0.412475418253968,0.417928861830399,0.81883960744261,0.580062280005896,0.486336699723172,0.40407961927008,0.468506254292386,0.388099542805823,0.50963182379977,0.690737759617729,0.484449293301781,0.683762094145967,0.488002593994489,0.577306053989252,0.603957893152718,0.639087479468926
137,0.710881163916508,0.539898981210842,0.728897026446939,0.66219851930527,0.487022133083084,0.634924552330852,0.93697647765879,0.665848171647019,0.508230883243874,0.44446186119416,0.824139765166692,0.762988163812193,0.514264925700275,0.57501175635506,0.760321066343993,0.364209416840076,0.559286376980783,0.585844745437349,0.628836885725529,0.491680698314865,0.687791546384233,0.485312372290232,0.660256336988681,0.447560738578106,0.60903374687983,0.454058777612824,0.749467440437937,0.553561895267736,0.610997458320919,0.369401571544369,0.394986926798655,0.688387688504216,0.671829427759705,0.524202252113257,0.484296836072002,0.420318122847656,0.683409410864432,0.391898454025886,0.668980925108941,0.615269209123842,0.464127623779096,0.70671044775188,0.519273888922093,0.658982934466469,0.522465002161123,0.656944690292915,0.618787886687556,0.487371006000636,0.737298131863411,0.674906479109204,0.763601877364037,0.601659638748642,0.384935349868232,0.343206209623845,0.447926816236891,0.523064647046781,0.612922470471258,0.534556103466986,0.659726809347208,0.957305326878407,0.430847889273146,0.384271979891553,0.32624732987462,0.414066433309607,0.388631628026946,0.377488584941811,0.528968900664754,0.826122644403599,0.304180545896577,0.611843627901745,0.406538623230186,0.443699047658171,0.567828677764698,0.516270875485246,0.56486864010007,0.510003112181923,0.412527174441239,0.52520925334775,0.314877375759005,0.59949692624635,0.380173351648467,0.699182809120239,0.340588608291298,0.4477409213468,0.441139163433487,0.668171567162834,0.44771698187458,0.571939374833829,0.697203696682706,0.674293291895844,0.417969910949697,0.801601367774289,0.738126977423433,0.315866373649634,0.52797937480844,0.390980894337464,0.742794341118967,0.469422407584435,0.519804370456871,0.48314385521422
138,0.486526616207135,0.664318495450767,0.537136538980332,0.464769967350664,1,0.324845003163961,0.92271559480889,0.428587929697031,0.81124276355997,0.695981324681234,0.470091680782767,0.866831088122549,0.394794061074715,0.767115721660899,0.242673683560325,0.793177102543,0.918102731871105,0.470823845828064,0.815279051078,0.650501526246418,0.708483982360161,0.521433742069101,0.906090392358409,0.826413113125495,0.938417046869894,0.877340556088547,0.838732612490568,0.718101842212985,0.845430569391448,0.566787681971689,0.514848421053804,0.89381072851735,0.83369032053945,0.565054021773704,0.509217234441721,0.51362235942211,0.681290058638231,0.601763396130423,0.627435558206307,0.756206287174611,0.731096585527327,0.454785123444102,0.375872405654953,0.50300317648135,0.474078618066154,0.452599181796356,0.636505214906419,0.463475823949081,0.232390764412279,0.736830750080111,0.422615343839112,1,0.90703690394777,0.813282593785615,0.300411335937331,0.682875828702494,0.618964795164392,0.524365695933423,0.83379444508381,0.836296282823916,0.736069325754224,0.879539608231014,0.386937243874042,0.579098591294934,0.333067858200473,0.156940408258994,0.655714170684378,0.877998442798726,0.566716214627036,0.737048821959909,0.619583064330555,0.382954496461564,0.849814225270098,0.758938475131908,0.346698108498134,0.727159465896529,0.787427497097303,0.535196663570801,0.657935053494259,0.429379911591179,0.724990586979673,0.299082963988739,0.384550309996349,0.666214479162098,0.368197620170544,0.600275445741497,0.582975415686987,0.779448024691636,0.508416702076377,0.366262111306444,0.856058543570178,0.317345786810328,1,0.67882961357438,0.710795824082611,0.665483065543279,0.721765246646457,0.840183708074886,0.627953472573268,0.994042115653275
139,0.513701043400441,0.450616086934431,0.520749444533949,0.527204886703959,0.404053873161888,0.406322724143944,0.638027881299151,0.778242408067489,0.427701860450197,0.455937021884923,0.384529298810784,0.773627814166509,0.609005085705614,0.488390510216225,0.769145293177619,0.700960766561499,0.370994040560001,0.64028839186912,0.70683407610978,0.583159672013093,0.588260929032428,0.514367054920204,0.805174009942547,0.497668249340968,0.486445195485716,0.428269723215315,0.674899374850533,0.565855601010304,0.538974512439258,0.667496348106942,0.405820421684313,0.445315843562558,0.728886725339103,0.55945023649272,0.462754462956266,0.532876987730015,0.51048056388844,0.546578802007712,0.649082343621584,0.604252961873531,0.41636672991292,0.432014294429267,0.500793640961901,0.428691207987408,0.403801188049267,0.635013045852634,0.648719451591111,0.252942229418222,0.669032547523722,0.49804837515888,0.397719156285598,0.513870493540251,0.594777578576915,0.7378434073204,0.547785572365623,0.492593945129635,0.289651421779066,0.75427327669066,0.515150451113627,0.444667141252039,0.589442935624521,0.460425801106117,0.691977524177165,0.645077886367992,0.436714770843899,0.604588726570231,0.408181604457985,0.369414712093762,0.465854291318828,0.374554386483909,0.581571931007918,0.404386308831329,0.442226656907245,0.525923122962439,0.540814894969591,0.507782770176825,0.493799737354704,0.651544598475445,0.330550283795505,0.542299124445131,0.422164203876525,0.490744555081803,0.605314681703886,0.534672365495215,0.508202950116513,0.608356609752675,0.552242842540711,0.483785380993837,0.627058844666073,0.735050836265889,0.520605603781636,0.60738600961646,0.637249735869706,0.358429441844226,0.428357244210865,0.470167459626525,0.588196909288384,0.546810509353943,0.389981509288975,0.428938498837934
140,0.763508685293558,0.470505956721098,0.50925037048714,0.585271915538141,0.528954323745583,0.511883208971488,0.530429756753579,0.351813713803686,0.482496263424442,0.63398722622227,0.508077617932993,0.71019364228147,0.5379476092743,0.755109304703451,0.53669599210013,0.733499333870624,0.356512101070042,0.321146450966227,0.656931910830285,0.456347553034568,0.586605497858795,0.462395667299215,0.73077397466553,0.588675886095193,0.396837277431286,0.762845424412532,0.629510776841964,0.599448969276108,0.792652314582759,0.440894012767333,0.617600118133112,0.436687166206351,0.431318858284604,0.518802016459311,0.480320468745813,0.554667919250391,0.400055377079473,0.353719914409256,0.435458979088995,0.562768431657943,0.587406965070842,0.532058602290948,0.411301475870123,0.683082250271945,0.754971789764391,0.690001049986467,0.611976941038703,0.620032083488416,0.429879882098844,0.332958577209572,0.515649352252851,0.380867235249439,0.626476000327646,0.764664945152131,0.707874434562069,0.501032775689923,0.845242202636702,0.563407898562014,0.425879475778683,0.425360397285306,0.581769208285325,0.729925785024617,0.435384085993497,0.488407192259402,0.659551153237531,0.558047645830571,0.581366271890107,0.444222982532665,0.667384753280158,0.617124129746802,0.598228538409616,0.659183480227344,0.576384583097096,0.478554819816357,0.645833750066673,0.76813555225223,0.815629575295383,0.413399397649641,0.6983249445932,0.741533088832527,0.469666527114778,0.623499683077048,0.425064179540723,0.302242985855651,0.546386414131439,0.604289817907556,0.325379043245783,0.649451563834152,0.45990249589362,0.355442593135725,0.336617395272341,0.404056545352201,0.4575394143433,0.332976661186416,0.691340498203022,0.588687506497664,0.62908929160622,0.668941915313698,0.577651171601167,0.648678024397791
141,0.4285962981362,0.578918757559631,0.522177532664833,0.469357489154423,0.593829388354083,0.506691322131062,0.67117608444575,0.489557917592709,0.595035805230496,0.481560288821104,0.800378004059967,0.507255840765796,0.519328593436415,0.57169138658984,0.473242104118879,0.607044743273193,0.800560605223988,0.594912135212636,0.492534852003532,0.587267075046089,0.594769999081829,0.637285915351124,0.522058494958163,0.70138878006183,0.725699360803013,0.858139043694181,0.56055323968812,0.355163939384216,0.559359983315234,0.554357585875384,0.615370381796412,0.687877928340185,0.685264143725527,0.35693772839053,0.667082562513933,0.529553294678146,0.394430053117132,0.682472506131065,0.735010737157787,0.36274121987078,0.702119062254779,0.468596621291181,0.373396871202961,0.368416630450161,0.581040890294756,0.630591551987005,0.445729694666096,0.691537107601192,0.630777359614691,0.628329700274389,0.63661152965633,0.455484414086237,0.534424606073576,0.33648676024276,0.526971638583513,0.455242521030483,0.539734124763252,0.62847702877633,0.620865276479748,0.659234830430994,0.409958493239001,0.476309071114458,0.376593134977201,0.390563806686569,0.820545145231277,0.390936636814233,0.61763139670809,0.684913155616219,0.401180341129091,0.554020846431987,0.442729758205229,0.395073992312685,0.513301911554863,0.59161055283782,0.493552574813896,0.436765196727817,0.39835612211303,0.365257706443681,0.233172324061482,0.507035440822256,0.776489478369674,0.652575722810407,0.491591131731863,0.585771771705417,0.42677855362571,0.406695992516886,0.911370713251807,0.620355702367557,0.486992797303684,0.346782716649445,0.309003431286945,0.543003719134675,0.447206917360912,0.453090104836586,0.523648262178143,0.362384433661642,0.542872436680719,0.557556516266473,0.33430870455742,0.660732233515505
142,0.614606946001828,0.654295362975449,0.54624010058693,0.585647598759823,0.636440138525368,0.552113749618967,0.590480780437515,0.45401425917355,0.552779796395955,0.583571445412838,0.679445188843785,0.536937533037789,0.470295464859594,0.675537212634085,0.552357671828521,0.514454732123754,0.366905738728374,0.544198837860218,0.520566646622106,0.531047478077714,0.596956206653091,0.452204840840468,0.655115640858647,0.53618281668523,0.534913173453646,0.588560349560678,0.55022585693795,0.595752659357582,0.57909646957096,0.597220731656726,0.563716992658405,0.626521786063297,0.51135010889106,0.375443821036141,0.588147611237489,0.619453292051846,0.528773581305319,0.558195809257219,0.559963471724023,0.411713880648467,0.465567376132842,0.547730322242701,0.472541811519847,0.497814876559325,0.592393467882758,0.787838480958099,0.502520452250553,0.399723236177374,0.603254195375034,0.408901935659509,0.572067773916484,0.769739424538554,0.35431404006047,0.447447930439766,0.50734786644486,0.536957357437007,0.671559589232175,0.51617648340645,0.588087106101517,0.410399262366129,0.538198229261509,0.71918071372662,0.449945700975259,0.495263764688675,0.729077042190951,0.494019961474315,0.597421058642745,0.47236816888413,0.464308804085574,0.504881805416258,0.411799616253204,0.551314600111616,0.54790526676163,0.543959818609934,0.660502638594596,0.518110298923723,0.695109067667301,0.381576380177266,0.493908127117358,0.414779887852966,0.535287069266475,0.558701888081064,0.347379651060388,0.67878386912799,0.539538146550386,0.538470892802253,0.293414187976305,0.597885635316393,0.568192617960554,0.40020608425483,0.542432812881145,0.493308674549804,0.506363557183994,0.525546586757062,0.479922161877437,0.443828928627371,0.580585135286175,0.483117729212536,0.403408790084295,0.691317826482365
143,0.732850788647065,0.39864809830727,0.565365566300142,0.566397982831893,0.675105167539482,0.479742603530452,0.51924915293231,0.361264436758553,0.505749630873139,0.476380693843603,0.389874972274174,0.556957700577064,0.518507673072235,0.807535174164824,0.501724245625999,0.590818065717206,0.301162978718579,0.433668138950285,0.568234534405058,0.36435083109528,0.65670581585123,0.469499044703904,0.975989804161299,0.482121377494233,0.413477687575269,0.950766253221482,0.61294368135579,0.467362277575209,0.54267038498913,0.532119660525934,0.596455569502565,0.648716345711823,0.429995026570783,0.534702996725514,0.641473704802723,0.465686967718892,0.532525469439014,0.443003751936399,0.475125170975326,0.423608598388093,0.40515621066467,0.501658610411292,0.45954865943682,0.742505270486659,0.572375577086088,0.414994275287905,0.676834954278663,0.719502607559646,0.566408322521611,0.37277160942453,0.510569614825092,0.474043851550497,0.503999355937457,0.775995144036907,0.515152762596848,0.463588124016484,0.568392885334288,0.635691211300091,0.430012900072781,0.5170055921076,0.733278197059183,0.356123777595009,0.418857530887648,0.587960465438927,0.585792124160722,0.262056551114402,0.556136282925326,0.359926259880455,0.626594106120058,0.800694890775669,0.506913479887768,0.788408216148528,0.525056999338642,0.625222100707817,0.596165387202938,0.652023020430129,0.54153893403148,0.503827507242041,0.825595806301002,0.484674462652644,0.350297867573326,0.327572313433417,0.43275348660017,0.441415418022096,0.361324438778162,0.767394258830098,0.252989928730846,0.517212128537709,0.467832923347637,0.457516300862442,0.355337937191428,0.477192614721007,0.442210363385689,0.516632672108012,0.627530116982431,0.66500293023115,0.707560304386726,0.5540313031661,0.553616314835442,0.863343201180432
144,0.625097717866247,0.459279821494048,0.762043601125208,0.821140633459435,0.417790581884298,0.493965105493452,0.459170134346723,0.439357302846158,0.577504569927272,0.343029628569304,0.519805978469352,0.658302133769394,0.623860298022332,0.644790148652684,0.709377317849497,0.676860252607034,0.336440199162214,0.445438244248831,0.571862528895711,0.450658044732518,0.678340875152004,0.507289461412919,0.810545266120823,0.440138060445807,0.469013917223689,0.759710609434719,0.671651220713151,0.415920258270979,0.367317139598405,0.443221463748387,0.374137540391754,0.542843432104484,0.446033793179026,0.532872560171496,0.437132796699167,0.468994327974187,0.518720671648641,0.312082569230329,0.535258806885022,0.483951057408148,0.291788304288864,0.441130555565346,0.570589798933893,0.652201497592339,0.889155107008905,0.621447120887399,0.579887793106951,0.588766813715223,0.632925776437816,0.392651620450947,0.581561436821504,0.567395625301629,0.330746175594391,0.533268244324204,0.594410539554108,0.385478198372615,0.453821863773402,0.458816925717527,0.463972660645706,0.510359127934263,0.819344576581321,0.598731040071252,0.337755956870605,0.349807641715772,0.543145172607147,0.464153784790919,0.571302936376445,0.535488192042161,0.77954049944619,0.839707775990634,0.409695932626066,1,0.433535822287806,0.526944120785981,0.623040846400239,0.643352421583045,0.834950027508094,0.602081791964555,0.433628374408297,0.43709256936373,0.451506966386686,0.663233706445546,0.403445395438837,0.24901313178297,0.434241491095032,0.651519794210492,0.506716340933306,0.573515125336196,0.527585794089393,0.56862266442849,0.622206135684985,0.481647682000781,0.463142342354531,0.566024213052024,0.627987187121556,0.839438836906281,0.510070050420122,0.349926436037261,0.662830733692256,0.653611611110381
145,0.768991523015918,0.604753469949645,0.874537766917255,0.789163668898617,0.642138552502431,0.476351476124428,0.568404000995748,0.389885950989429,0.671114722053152,0.213272160453459,0.67263373063868,0.795992674783919,0.606479879289354,0.70770313298632,0.703046461037777,0.660172486861659,0.413879687143299,0.461922912090254,0.614868200779895,0.664350234304091,0.834092496765508,0.688582806575635,0.545574920906099,0.774357875208556,0.403025168640606,0.62200299673112,0.715032778056735,0.589965957892798,0.616540404759785,0.527410443267508,0.273436559955835,0.586647778545421,0.519888324205977,0.324624316224261,0.430058362336267,0.606034502373804,0.559790236794008,0.273760629066775,0.526740802592359,0.461503879815095,0.44643313777472,0.440758262049223,0.718701474683353,0.299323064422702,0.65182245805377,0.555620885408488,0.534339824677111,0.48144163982453,0.411432775023719,0.332860958495926,0.523319489079044,0.453858124722297,0.224917737945723,0.453039874728035,0.718777405452197,0.636449130681581,0.638844528977818,0.639008056311016,0.332244261931769,0.523122574857349,0.40680972620939,0.438860144527812,0.290308115033696,0.273485192216025,0.701003908760199,0.828576233438715,0.578811482702454,0.296562003173456,0.491637653241201,0.311880560089014,0.483087411501842,0.544523582449891,0.558499600450589,0.612005659103716,0.709935819995441,0.461001851311559,0.542009238301308,0.790179452673266,0.483301784139308,0.423006939405977,0.507072388999378,0.563417238894206,0.499702850000389,0.239113532918044,0.776449639543498,0.71527405702063,0.557830916654785,0.584099296214565,0.555412067068443,0.41559972459403,0.282250719614942,0.40520123997706,0.296413288337777,0.528029905200582,0.658545761777826,0.587244408041586,0.58102392105616,0.482898979777557,0.414234480673653,0.374536711498748
