,AT1G01040,AT1G01450,AT1G07025,AT1G14688,AT1G21230,AT1G35500,AT1G61190,AT1G66490,AT1G70040,AT2G18530,AT2G21070,AT2G27380,AT2G31141,AT2G34320,AT2G36710,AT2G44735,AT3G11310,AT3G20480,AT3G21990,AT3G25090,AT3G26395,AT3G30720,AT3G43750,AT3G45140,AT4G01435,AT4G03050,AT4G07965,AT4G08990,AT4G14140,AT4G15050,AT4G15975,AT4G22050,AT4G31640,AT4G32105,AT5G06811,AT5G07310,AT5G12090,AT5G14760,AT5G22190,AT5G25320,AT5G25370,AT5G27890,AT5G28660,AT5G35760,AT5G38940,AT5G39100,AT5G43755,AT5G54030,AT5G55800,AT5G56920,AT1G14688,AT1G22015,AT1G23130,AT1G27550,AT1G29410,AT1G35610,AT1G35860,AT1G43680,AT1G69940,AT2G07220,AT2G18530,AT2G24760,AT2G27380,AT2G31150,AT2G34100,AT2G34320,AT2G44735,AT3G05410,AT3G17480,AT3G22710,AT3G25460,AT3G26800,AT3G29150,AT3G29634,AT3G43690,AT3G44235,AT3G45200,AT3G49230,AT3G52510,AT3G55860,AT4G00130,AT4G08535,AT4G08990,AT4G29200,AT4G29654,AT4G32110,AT4G32208,AT5G02700,AT5G12090,AT5G24480,AT5G26970,AT5G27800,AT5G35760,AT5G38940,AT5G42430,AT5G55800,AT5G56920,AT5G57670,AT5G60560,AT5G64685,AT1G03106,AT1G11460,AT1G11593,AT1G14688,AT1G15010,AT1G18310,AT1G22010,AT1G27550,AT1G29410,AT1G31163,AT1G34580,AT1G35610,AT1G47280,AT1G49500,AT1G49700,AT1G54950,AT1G62540,AT1G65681,AT1G70270,AT2G02650,AT2G07020,AT2G08986,AT2G14755,AT2G16676,AT2G18480,AT2G24870,AT2G29605,AT2G31141,AT2G31150,AT2G34320,AT2G34655,AT2G44735,AT2G46190,AT3G04180,AT3G43750,AT3G55860,AT3G57110,AT4G08535,AT4G08870,AT4G15440,AT4G18110,AT4G24770,AT4G29200,AT5G12090,AT5G36180,AT5G39620,AT5G43755,AT5G45570,AT5G52070,AT5G56920
5726,0.601873122459799,0.209964412811388,0.909620991253644,0,0.161545215100966,0.959090909090909,0.0054005400540054,0.07125,0.720631786771964,0.866242038216561,0.0366336633663366,0.832072617246596,0,0,0.188976377952756,0.0174379610999329,0.351672060409924,0.140432098765432,0,0.0152284263959391,0,0.932291666666667,0.183139534883721,0.592178770949721,0.187158469945355,0,0.960238568588469,0.917772416566144,0.792213473315835,0.893413173652695,0.0147540983606557,0.227186311787072,0.108195660076286,0,0.2429614181439,0.465491923641703,0.963363363363363,0.35592221567472,0,0.625115420129271,0.414241960183767,0.558615961819189,0.0481651376146789,0.952018278750952,0.869090909090909,0.89193083573487,0.192460317460317,0.853994490358127,0.622758620689655,0,0,0,0.668161434977579,0,0.0073089700996677,0,0.518240343347639,0,0.6582995951417,0.493769470404984,0.369105691056911,0.605419136325148,0.587417702999268,0,0.439318922835406,0,0,0,0.129482071713147,0.143243243243243,0.521604938271605,0.485838779956427,0,0.485493230174081,0.100525624178712,0.0178571428571429,0.49438202247191,0.576287657920311,0.120938628158845,0.703703703703704,0,0.451528384279476,0.562156363148719,0.629283489096573,0.585730724971231,0,0,0.684705882352941,0.7216,0.521963824289406,0,0.428137651821862,0.446517412935323,0.39237668161435,0.494350282485876,0.540178571428571,0,0.439598997493734,0.157894736842105,0,0,0,0.100313479623824,0,0.278366914103924,0.103149246919215,0,0,0,0.18700844742208,0.0624874824754656,0,0.118764210244751,0.086353608572329,0,0.143923489619781,0.17627481278973,0.141242937853107,0,0.162596110357304,0.104268151241011,0.0786622092855702,0.0634989200863931,0.351328592814371,0.067843631778058,0.214502529510961,0.225937066173068,0,0,0,0.269079808111644,0,0.128478260869565,0,0,0.190947666195191,0,0.0838271604938272,0.0994217496735684,0.199036476256022,0.0898314014752371,0.136567834681042,0.255486085570675,0.189825520285894,0.0796167041287117,0.0668067226890756,0.140076174354634,0.215553677092139,0.215880207757763,0.0015889830508474
5741,0.623492063492064,0.0515151515151515,0.907063197026022,0,0.286697247706422,0.938718662952646,0,0.0437262357414449,0,0.345679012345679,0.0725513905683192,0.0481651376146789,0.762987012987013,0,0.336206896551724,0.0708117443868739,0.217261904761905,0.0602739726027397,0,0,0,0.83955223880597,0.0475319926873857,0.0148305084745763,0.149674620390456,0.0111821086261981,0.924889543446245,0.625129802699896,0.0965223562810504,0.0032520325203252,0.0041753653444676,0,0,0,0.218954248366013,0,0.486187845303867,0.542667771333886,0.222222222222222,0.613747954173486,0.349292709466812,0.611517367458867,0.0094117647058823,0,0,0.52757793764988,0.748275862068966,0.0593900481540931,0.0103092783505155,0,0,0,0.0151515151515152,0.20338534955259,0,0,0.298187808896211,0.343529411764706,0.479374110953058,0.405656587900773,0.0085106382978723,0.40225035161744,0,0.517213114754098,0.300151975683891,0,0,0,0,0.0202020202020202,0.121405750798722,0,0,0.246606334841629,0.404138770541692,0.303149606299213,0.282539682539683,0.408312958435208,0,0.516211329577565,0.44314381270903,0.0802187784867821,0.164196567862714,0.480327868852459,0.294270833333333,0,0,0.0035650623885918,0.0588235294117647,0.299492385786802,0,0.210953346855984,0,0,0.488120950323974,0,0,0,0.0164705882352941,0.0492957746478873,0,0,0.0479651162790698,0,0.1153546375682,0.006497341996456,0,0.0295851472084987,0,0.0590833793484263,0,0,0.0015151515151515,0.0558202859087815,0,0.0832308323083231,0.049968507243334,0.0335230866540164,0,0,0.0311277125578086,0.0529880805589807,0.007716049382716,0.130390143737166,0.0363568215892054,0.160753077480087,0.0313698152666434,0.0893000804505229,0.071900406504065,0,0.146551724137931,0,0.0503802281368821,0,0,0.0968263382551411,0,0.0076517150395778,0.0575579770885722,0.0429608127721335,0.0253968253968254,0.0437927663734115,0.110262286732875,0,0.0298475867908552,0.0041152263374485,0,0.106041740697648,0.0230815347721823,0
5748,0.616585891222402,0.18848167539267,0.190871369294606,0.0688073394495413,0.189445196211096,0.93956043956044,0,0.0851851851851852,0.0883534136546185,0.735729444173331,0.0717054263565891,0.826158940397351,0,0.0051413881748072,0.858223062381853,0.062007874015748,0.731414868105516,0.205882352941176,0,0.0414634146341463,0,0.885294117647059,0.171957671957672,0.58033033033033,0.723314606741573,0.44814462416746,0.913489736070381,0.505662235352043,0.653822249844624,0.857359635811836,0.0154440154440154,0.183641975308642,0.0165289256198347,0.575976845151954,0.230254350736278,0.0054644808743169,0.832179930795848,0.319938176197836,0.17095337109851,0.245300751879699,0.321747765640516,0.875457875457875,0.0658307210031348,0.837016574585635,0.766961651917404,0.723350253807107,0.0407523510971787,0.791612057667104,0.503740648379052,0.363945578231293,0,0,0,0.20338534955259,0,0.361006289308176,0.479395604395604,0.454767726161369,0.60772104607721,0.483204134366925,0.29455314473588,0.293450542866783,0.570102135561746,0,0.452906236741621,0,0,0.484297520661157,0.179640718562874,0.126623376623377,0.485488126649077,0.287066246056782,0,0.279279279279279,0.582265504869298,0.413533834586466,0.466124661246612,0.710323574730354,0,0.673529411764706,0.0676100628930818,0.0997506234413965,0.22529224229543,0.587719298245614,0.439306358381503,0.371517027863777,0.515815085158151,0.508951406649616,0.552295918367347,0.420408163265306,0.393162393162393,0.414483821263482,0.383771929824561,0.237894736842105,0.185022026431718,0.372685185185185,0.205454545454545,0.0020661157024793,0.0714285714285714,0.0405729554748152,0,0,0.0496014171833481,0,0.199866755496336,0.0493827160493827,0.0015428183204783,0.0295851472084987,0,0.264150943396226,0,0.0308715269532178,0.0227525237022037,0.103129131776113,0,0.148391812865497,0.0933151432469304,0.0129434324065197,0.0131205705151008,0.0006257822277847,0.0773648648648649,0.0925414708149917,0.0463072006416203,0.213632286995516,0.145242070116861,0.191461836998706,0.126494201605709,0,0,0,0.268681318681319,0,0.0978915662650602,0,0,0.170857255988913,0.0145233415995059,0.0119498688429029,0.135849056603774,0.112578977599081,0.0638686131386861,0.082469954413593,0.169152419061477,0.103081438004402,0.0949490994518403,0.0135658914728682,0,0.106041740697648,0.0193645640074212,0.0452674897119342
5772,0.657276995305164,0.0688350983358548,0.949910554561717,0.0194805194805195,0.0652831820146995,0,0.0218009478672986,0.0444444444444444,0.547416612164814,0.782452999104745,0.0696825975921197,0.721479958890031,0.794076163610719,0,0.824194952132289,0.045808663134933,0.745116279069767,0.179652605459057,0,0.0948096885813149,0,0.885898815931109,0.148556430446194,0.526590198123045,0.849574885546109,0,0.875141884222474,0.501320256506979,0.682951347004423,0.873178629249865,0.759630200308166,0.183696468820436,0,0,0.29049972542559,0.250919793966152,0.943362831858407,0.282597917699554,0,0.574349442379182,0.332545454545455,0.60359066427289,0.927137546468402,0.902077151335312,0.622641509433962,0.44663133989402,0.11088295687885,0.79396262577863,0,0.543818466353678,0,0,0.338771593090211,0,0,0.192156862745098,0.393468118195956,0,0.273230088495575,0.413404114134041,0.267175572519084,0.472164948453608,0.383759733036707,0.567623899953682,0.293541817226201,0,0.0007440476190476,0,0.051789077212806,0.23855421686747,0.317395727365209,0.216251638269987,0.46095717884131,0.294421003281763,0.498898678414097,0.425,0.413972888425443,0.280649926144756,0.0358231707317073,0.533718689788054,0.458461538461538,0,0.207646488433301,0.360204081632653,0.269726247987118,0,0,0.509877202349172,0.644854253420583,0.320537428023033,0.522028262676642,0.311052283256122,0.270343580470163,0.160356347438753,0,0,0.140772532188841,0,0.11558538404176,0,0,0,0.0720357941834452,0,0.0832008479067303,0.0297388374052233,0,0,0,0.112747875354108,0.0144002490853896,0.0159319074639895,0.0407807598466365,0.138711549622751,0,0.0537483735361826,0.006050605060506,0.0051294883022644,0,0,0.0548543430792991,0.0363568444485104,0.131567130669062,0.151470918481922,0.0813388004195671,0.0969738651994498,0.0840922301879481,0.0905550146056475,0.0941464160171175,0,0.195226438188494,0,0.071779744346116,0,0,0.110950641406847,0,0,0.0346457635232168,0.0059786846893683,0.0802278661286494,0.0454847829702312,0.0526678141135972,0.115170187793427,0.0335908791105248,0.0119870908252651,0,0.133556254917388,0.0714711324364161,0.0220415150866681
5779,0.517807370703004,0.398860398860399,0.267857142857143,0.808383233532934,0.161616161616162,0.93733681462141,0.0281030444964871,0,0,0.133152173913043,0.0640625,0.799180327868853,0.0074626865671641,0,0.269121813031161,0.0695732838589982,0.268833087149188,0,0,0.36734693877551,0,0.825892857142857,0.262474998752851,0.0373831775700935,0.0164473684210526,0,0.904509283819629,0.671303074670571,0.523494374586367,0.231536926147705,0,0,0,0,0.0729537366548043,0.416481069042316,0.0343642611683849,0.325938566552901,0,0.195548489666137,0.264642082429501,0.892857142857143,0.785876993166287,0.440967283072546,0.71608832807571,0.718579234972678,0,0.406050955414013,0.41944847605225,0,0.637142857142857,0,0.025,0.20338534955259,0,0,0,0.378504672897196,0,0.332250203086921,0,0,0.452300785634119,0,0.264156206415621,0.0040567951318458,0,0,0,0,0.138036809815951,0,0.194174757281553,0.0778816199376947,0.159797083069119,0,0.470588235294118,0.279279279279279,0.0218579234972678,0.550344827586207,0.404567699836868,0,0.293666026871401,0.509855453350854,0.226190476190476,0,0,0.0048701298701298,0,0.391509433962264,0.223719676549865,0.27287853577371,0.0911161731207289,0.120689655172414,0,0.23989218328841,0.0043763676148796,0,0.0526315789473684,0,0,0.0484185864896525,0.0972364380757421,0.222848664688427,0.0692534553416755,0.0296669465435208,0,0.0295851472084987,0,0.20462962962963,0.0037941664690538,0,0,0.080558779053007,0,0.167550371155885,0.0006007810153199,0.0434782608695652,0,0.0149997730280611,0.0265577119509704,0.0598163625210857,0.0038872691933916,0.230728194185116,0.0512460512460512,0.112468956409429,0.069607562303065,0,0,0,0.15467094334061,0,0.0471014492753623,0,0.0058373669780102,0.105116019010344,0.0302739067755887,0,0.0306158775364899,0.0757906215921483,0.0598911070780399,0.0869640989891948,0.132014620511718,0,0.0530800639091071,0.0345932094811019,0,0.106041740697648,0.0558862433862434,0
5784,0.557239600128991,0.0943396226415094,0.645695364238411,0,0.204848484848485,0.917864476386037,0.274864376130199,0.0689655172413793,0,0.0557377049180328,0.0700179533213645,0.531440162271805,0,0,0.714285714285714,0.0321969696969697,0.778592375366569,0.382882882882883,0.131460306055073,0.0069930069930069,0,0.86046511627907,0.211886304909561,0,0.010989010989011,0,0,0.506390748630554,0.250387596899225,0,0.391437038460713,0.246065808297568,0,0.10549154666101,0.161849710982659,0.016260162601626,0.847560975609756,0.220963172804533,0.860215053763441,0.095852534562212,0.362334217506631,0.910952804986643,0.868817204301075,0.440071556350626,0,0,0.416230366492147,0.0045351473922902,0,0,0,0,0.228263592127273,0.11178247734139,0.697633136094675,0,0,0,0.472924187725632,0.411483253588517,0,0.553466509988249,0.399127589967285,0,0.227750525578136,0,0,0,0.0569105691056911,0.0386100386100386,0,0.495652173913044,0,0.338509316770186,0.516618497109827,0.414772727272727,0.44280442804428,0.593123209169054,0.0759075907590759,0.516211329577565,0.531716417910448,0,0.253333333333333,0.582150101419878,0.446296296296296,0,0.0577850486126851,0,0.675949367088608,0.326589595375723,0,0.295668549905838,0.114613180515759,0,0,0,0,0,0.118598382749326,0.0405729554748152,0.0178148498876755,0.126269035532995,0.0187353629976581,0,0.0454545454545455,0.0199692780337942,0.0015428183204783,0.0405522001725626,0.137870549026487,0.239878925463488,0,0,0.0059347181008902,0.0193370165745856,0.0510137344669719,0.129055007052186,0.0203349282296651,0.0588772250114103,0.0131205705151008,0,0.0741359158457171,0.0891810302853248,0.0647948164146868,0.17231557960695,0.0168539325842697,0.122965641952984,0.079327441258892,0,0,0,0.11545988258317,0,0.0102810143934202,0.014014014014014,0.002,0.0968263382551411,0,0,0.0672478206724782,0.0315447154471545,0.0479548660084626,0.090295796574987,0.137517433751743,0.244527829893684,0.0097517730496453,0.0259870064967516,0.0752815649081209,0.128671635247698,0.0903435217744117,0
5800,0.45574749413521,0.271221532091097,0.91553544494721,0.0061728395061728,0.823402727925341,0.919161676646707,0.003839590443686,0.02,0.664705882352941,0.882770870337478,0.245702730030334,0.788095238095238,0,0,0.827235772357724,0.0217008797653959,0.738348323793949,0.0844827586206897,0,0.861920172599784,0,0.89238845144357,0.060665362035225,0.643584521384929,0.0979899497487437,0.829573934837093,0.930101465614431,0.0065693430656934,0.0438047559449312,0.866556836902801,0,0.41304347826087,0.108195660076286,0,0.0376984126984127,0.34075723830735,0.926303175554224,0.302526186075169,0.17095337109851,0.0983606557377049,0.438087774294671,0.366538952745849,0.0480928689883914,0.431578947368421,0.75222816399287,0.8300395256917,0.873517786561265,0.709774436090226,0,0.956910569105691,0,0,0.553610503282276,0.20338534955259,0.637323943661972,0.346583850931677,0.403298350824588,0.415672913117547,0,0.404911838790932,0.342857142857143,0.375391032325339,0.478604344963792,0.0011415525114155,0.432174033531939,0,0,0,0.0388349514563107,0.150375939849624,0.617558022199798,0.309608540925267,0,0.305869074492099,0.0267938237965486,0.413476263399694,0.438095238095238,0.411528150134048,0.0418848167539267,0.662966700302725,0.44967074317968,0,0,0.438040345821326,0.41248097412481,0,0,0.597539543057997,0.662891986062718,0.350785340314136,0,0.342002600780234,0.0687022900763359,0.201369863013699,0,0,0.734024179620035,0.202143950995406,0.114384748700173,0.255813953488372,0,0,0.0327398047099368,0,0.108233117483811,0.0239477503628447,0.0015428183204783,0.0295851472084987,0.108948364422817,0.001516300227445,0,0.0183299389002037,0.0534521158129176,0.205603448275862,0.0373376623376623,0.157578789394697,0.0924602595887414,0.0666233344166396,0,0,0.0664288350350597,0.0815730397857896,0.0212981744421907,0.133476324038937,0.0718874273478128,0.073143495254048,0.0420041439065737,0,0,0,0.12887323943662,0,0.0476479514415781,0,0,0.103827361563518,0.0568106312292359,0,0.0605164066702528,0,0.0295081967213115,0.0588890953000186,0.0499334221038615,0.0352057986021227,0.0443269621797479,0,0.01,0.106920965178442,0.135878564857406,0.143176234085325
5811,0.619969434538971,0.40625,0.862880886426593,0.125770817995218,0.0903426791277259,0.984819734345351,0.0051369863013698,0,0.656804733727811,0.878260869565217,0.059228650137741,0.788694481830417,0,0,0.657894736842105,0.0167760758570387,0.166442953020134,0.344329896907216,0.0158102766798419,0.346026435277591,0.103228090960891,0.882608695652174,0.262474998752851,0.62870159453303,0.241545893719807,0,0.958051420838972,0.696622052262588,0.28169014084507,0.502155172413793,0.430927835051546,0,0.108195660076286,0,0.16015132408575,0.4,0.72168284789644,0.439212930428672,0,0.228758169934641,0.373727087576375,0.678824721377913,0.0231362467866324,0.927388535031847,0,0,0.930817610062893,0.532467532467532,0.639830508474576,0,0.063294940029158,0,0.228263592127273,0.20338534955259,0,0,0.452546296296296,0.480769230769231,0.601880877742947,0.445998445998446,0.27979274611399,0.580335731414868,0.510810810810811,0,0.470607028753994,0,0,0,0.0071428571428571,0.0647962206198419,0,0.184859984370617,0.518207282913165,0.326043737574553,0.552370452039691,0.0982800982800983,0.434889434889435,0.59538784067086,0.0515908345712547,0.70694087403599,0,0.0879484536040093,0.396918894426824,0.59643605870021,0.494802494802495,0.0514699575869047,0.0764192139737991,0.656593406593407,0.421052631578947,0.438413361169102,0.540540540540541,0.400485436893204,0.346808510638298,0,0.13373172305338,0.433931484502447,0,0,0,0.0405729554748152,0.0178148498876755,0.0105996522816024,0.0802292263610315,0.0152400686252305,0.0037974683544303,0.0270207852193995,0.0015428183204783,0.0295851472084987,0,0.249776586237712,0,0,0.0227525237022037,0.080558779053007,0,0.209798055347794,0.0390999631132423,0.0219322568274861,0.0131205705151008,0.0149997730280611,0.036036036036036,0.0618964319091323,0.0263361735089078,0.179399837793998,0.0236829386176897,0.112468956409429,0.101250504235579,0,0,0,0.0577045022194039,0,0.0651595744680851,0.0299868399960474,0.0058373669780102,0.159008776458441,0.0080409356725146,0.0079966760057319,0.0011883541295306,0.0545332887253262,0.0605173255246462,0.0643054508917357,0.138208474879313,0.0743550834597876,0.0592509782001118,0,0.176661264181524,0.0932420872540633,0.188195857775649,0
5822,0.294871794871795,0.135761589403974,0,0.0337078651685393,0,0,0.003516998827667,0,0,0,0.0397286821705426,0.719951923076923,0,0.887515451174289,0.802547770700637,0,0.153488372093023,0.121019108280255,0.0275482093663912,0,0,0.673748056739633,0.0139949109414758,0,0.815668202764977,0,0.902030008826125,0.38715953307393,0.516478931998331,0.78826895565093,0,0,0.841379310344828,0,0,0.16588785046729,0,0.108487084870849,0,0.0097244732576985,0.0244604316546763,0.863286555002263,0,0.598337950138504,0.812173913043478,0.0074626865671641,0.0197628458498024,0.333333333333333,0,0,0,0,0.708812260536398,0.20338534955259,0.7272,0,0.4609375,0.500695410292072,0.492502883506344,0.485693848354793,0,0,0.488329238329238,0,0.528944020356234,0.525590551181102,0,0,0.0065359477124183,0.11340206185567,0,0,0,0.398126463700234,0.280386106720397,0.371048252911814,0.55421686746988,0.554585152838428,0.105831533477322,0.717138103161398,0.598484848484849,0.455192034139403,0.140642939150402,0,0.534615384615385,0.0069204152249135,0.0577850486126851,0.652057245080501,0,0.429942418426104,0,0.453801169590643,0.0450236966824645,0.342592592592593,0.601476014760148,0,0.0054421768707483,0,0.0326086956521739,0.147792706333973,0.140074211502783,0.137079831932773,0.115178571428571,0,0.098159509202454,0.135093956323007,0,0.0295851472084987,0.191525219694234,0,0.0101102941176471,0,0,0.408716854617495,0,0.198550267885282,0.177736202057998,0.053134962805526,0,0,0.110931920285681,0.128455374209675,0.21932628473076,0.288242509199229,0.0743908761016071,0.236929922135706,0.112354005593025,0,0,0.0754151919411925,0.255813953488372,0,0.0633333333333333,0,0,0.218589211618257,0,0.101701395526668,0.0804438280166436,0.0302439024390244,0.057676685621446,0.157455127065932,0,0,0.0237467018469657,0.0231099372730274,0,0.119015047879617,0.121293800539084,0
5837,0.59231052696229,0.400778210116732,0.910560344827586,0,0.819624217118998,0.932558139534884,0.0687285223367698,0,0.561815336463224,0.768064228367529,0.181689476168004,0.776119402985075,0.864728192161821,0.0111607142857143,0.800702370500439,0.0449080622347949,0.171189979123173,0.160655737704918,0.0899209486166008,0.820183486238532,0,0.880450070323488,0.319118692253021,0.359133840129003,0.0759301442672741,0.768247779943686,0.930783242258652,0.550912584053794,0.101640225867169,0.838589981447124,0,0.227228682170543,0,0,0.361195851128737,0.266942148760331,0.875884594447469,0.37953995157385,0,0.63130659767141,0.4449027695934,0.667112746738039,0.053392658509455,0.388059701492537,0.751576292559899,0.827760891590679,0.0180436847103514,0.845383759733037,0.531305903398927,0.799245283018868,0,0,0.453781512605042,0,0,0.248613212304589,0.303633648581384,0,0.407470288624788,0.361577508785631,0.31640625,0,0.474459272894616,0.513549771934532,0.0728857199445435,0,0,0.0039177277179236,0.0477453580901857,0.144876325088339,0.6496138996139,0.346869712351946,0,0.260675589547482,0.0169680111265647,0.355307262569832,0.418338108882521,0.278491859468723,0,0.539306846999155,0.0074728260869565,0.147096774193548,0.189983844911147,0.447680690399137,0.354753521126761,0,0,0.0362277170787809,0.57166392092257,0.390977443609023,0.153930131004367,0.19646968534152,0.0649819494584837,0.213098729227761,0,0.310261080752884,0.477455716586151,0.0043795620437956,0.0149812734082397,0.0228937728937729,0,0,0.104018912529551,0,0.116834532374101,0.0044638705477541,0,0,0,0.0158875649251451,0.0156934306569343,0.0322972738322625,0.0494761350407451,0.0392266741384141,0.000520237228176,0.0799791509816413,0.0443585199505934,0.0473515248796148,0.001562907007033,0.0003731343283582,0.058866060131349,0.0471588106023232,0.0330597355221158,0.198646538261322,0.10016932537207,0.140876205787781,0.06747567737211,0.0945273631840796,0.0914347668955548,0.0003966679888932,0.254049676025918,0,0.0651742191731359,0.0723166183174472,0,0.122484186313974,0.0966507177033493,0.0274569623011549,0.0377626096977218,0.0147233653406493,0.0713817943680419,0.0377790206945645,0.111254628433652,0.181313598519889,0.0345533075699022,0.0114199229499174,0,0.12706685837527,0.0132102324563004,0.10313315926893
5874,0.571594877764843,0.455813953488372,0.748888888888889,0,0.147119341563786,0.923460898502496,0.0541871921182266,0.178,0.59349593495935,0.860045146726862,0.452958292919496,0.814935064935065,0,0,0.113445378151261,0.136882129277567,0.16412213740458,0.351456310679612,0,0.251748251748252,0.069204152249135,0.826086956521739,0.362162162162162,0.571915473755965,0.0056179775280898,0.788928892889289,0.929347826086957,0.0736775818639799,0.0638461538461538,0.854219948849105,0.633196721311475,0.382137628111274,0.0124610591900312,0.704255319148936,0.250332889480692,0,0.809004092769441,0.495399858457183,0.17095337109851,0.693790149892934,0.386834986474301,0.690272373540856,0.0141176470588235,0.485396383866481,0.82089552238806,0.87072808320951,0.906976744186046,0.219178082191781,0.888888888888889,0.962162162162162,0,0,0.20125786163522,0.20338534955259,0.0015128593040847,0.596571428571429,0.3841642228739,0,0.657015590200445,0.411149825783972,0.346341463414634,0.50197628458498,0.490179333902647,0,0.159385113268608,0,0,0,0.0220125786163522,0.0798611111111111,0.466950959488273,0.582872928176796,0,0.248995983935743,0.489289191820837,0.211349055353979,0,0.627766599597586,0.0515908345712547,0.6617050067659,0.528957528957529,0,0,0.522167487684729,0.427947598253275,0.310810810810811,0.659459459459459,0.538653366583541,0.522821576763486,0.356,0,0.316644113667118,0.100719424460432,0.247706422018349,0,0.675585284280936,0.718232044198895,0.16390243902439,0.0542452830188679,0,0,0.0105996522816024,0.0949612403100775,0,0.167386609071274,0.0938650306748466,0.0015428183204783,0.0295851472084987,0,0.206694271911663,0.0013290802764487,0.0395996518711923,0,0.188183807439825,0,0.171891147089218,0.0109289617486339,0.0221606648199446,0.0131205705151008,0.039008719596145,0.0370544826503376,0.0459251449657354,0.0463072006416203,0.158121785299486,0.0423299565846599,0.112468956409429,0.0289778714436249,0,0,0,0.194818652849741,0,0.0331588132635253,0.093320701089531,0,0.13785675821217,0.0036923076923076,0,0.0025828669823504,0.0551765054879858,0,0.0904555314533623,0.0663917525773196,0.0655044902271527,0.0351230425055928,0.031055900621118,0.0675728155339806,0.0871357888949972,0.0130664442591048,0.156885198969367
5890,0.685011709601874,0.781609195402299,0.86038961038961,0,0.86120218579235,0.963585434173669,0.0071090047393364,0.233009708737864,0.556224899598394,0.933747412008282,0.32088520055325,0.824159021406728,0,0,0.797297297297297,0.0190909090909091,0.187311178247734,0.250386398763524,0.0856164383561644,0.928571428571429,0.203579418344519,0.894308943089431,0.138132295719844,0.57006603081438,0.185606060606061,0.775862068965517,0.848485168502238,0.206106870229008,0.137981118373275,0.925,0.783231083844581,0.248201438848921,0.033033033033033,0,0.124600638977636,0.14214463840399,0.136708860759494,0.418769716088328,0.251716247139588,0.655645161290323,0.304790419161677,0.542336548767417,0.0552884615384615,0.392857142857143,0.807017543859649,0.81701030927835,0.0313479623824451,0.726114649681529,0.161869636899707,0,0,0,0.0122448979591837,0,0,0.247641509433962,0.423562412342216,0,0.566761363636364,0.33741753063148,0.301939058171745,0.4672,0.444006309148265,0,0.0115321252059308,0,0.0016326530612244,0.0034843205574912,0,0.0316901408450704,0.544736842105263,0.0492610837438424,0,0.150090415913201,0.466147101802241,0.408759124087591,0.271844660194175,0.30982905982906,0.0703703703703704,0.575682382133995,0,0,0,0.401574803149606,0.384615384615385,0,0.0071942446043165,0,0,0.347826086956522,0.408488063660477,0.275261324041812,0.0586666666666667,0.182464454976303,0,0.11498111063516,0,0.148916967509025,0.104536489151874,0.102702702702703,0.0506937033084312,0,0.0688888888888889,0,0.117953165654814,0.0145641025641026,0,0,0,0,0.0083213773314203,0.0252129471890971,0.0319970577418168,0.151291512915129,0,0.0919060052219321,0.0324012427873946,0.0282379518072289,0,0.032517061421116,0.030367095906208,0.0368284888144879,0.0313993174061433,0.169336948484102,0.0436812270756919,0.0654843110504775,0.0487664945496271,0,0,0,0.100570613409415,0,0.0439709882139619,0.0783938814531549,0,0.0798479087452472,0,0,0.0218382529397648,0.0759323337178009,0.0112123335669236,0.0541979949874687,0.0450254175744372,0,0.0228764297768611,0.0173141891891892,0,0.106041740697648,0.031781462585034,0
5893,0.618181818181818,0.565952649379932,0.0772727272727273,0,0.807692307692308,0.903181189488243,0.0276150627615063,0.108211818879509,0.488372093023256,0.812649164677804,0.194380733944954,0.755144032921811,0,0,0.797118847539016,0.0817610062893082,0.0540360240160107,0.177041228779305,0.0395550061804697,0.892696122633003,0.0089020771513353,0.850094876660342,0.30791788856305,0.497054491899853,0.0549102428722281,0.755060210094799,0.877742946708464,0.0308747855917667,0.226444972288203,0.814667988107037,0.690690690690691,0.138492871690428,0.0193965517241379,0,0.28517397881997,0.282367447595561,0.90941475826972,0.33915953886203,0,0.619030774672798,0.40316004077472,0.552101324122049,0.0413971539456662,0.492618492618493,0.682255845942228,0.162269129287599,0.305086829824709,0.648361381753764,0.610208816705336,0.292883211678832,0,0,0.407079646017699,0,0,0.225361366622865,0.321779318313114,0,0.354995938261576,0.33021515434986,0.243478260869565,0,0.400870406189555,0,0.0773275595422208,0,0,0,0.0276497695852535,0.11046511627907,0.494047619047619,0,0,0.243287225386493,0.444635685599541,0.363975155279503,0.313405797101449,0.252556237218814,0.0197486535008977,0,0.405380333951763,0.0562719812426729,0,0.384489795918367,0.296632124352332,0,0,0,0.55858310626703,0.387387387387387,0,0.259599332220367,0.0812182741116751,0.165146909827761,0.43114406779661,0.440689198144467,0.0294659300184162,0.149752475247525,0.0535031847133758,0.110169491525424,0,0,0.0561622464898596,0,0.0363967242948135,0.0213324207164043,0,0,0,0.189172467130704,0.0079350085017948,0.0237434816376345,0.0150785340314136,0.0449339207048458,0,0.0840862990964411,0.0112955505353109,0.0131327602674308,0,0.0105897389081614,0.0336078529240496,0.0403554472501155,0.031129765652326,0.200332107697782,0.113960113960114,0.0876054510058404,0.0495305483739284,0,0,0,0.178082191780822,0,0.0456630980991916,0.0833129733691669,0,0,0,0.0014416775884665,0.0277190248246688,0.0451663143842474,0.0283165244375485,0.0286961442082289,0.0721256843608665,0.0600891645667765,0.0313569614662692,0.0021555595473324,0.0340056746722812,0.0488694383661561,0.0831285026054469,0
